LineCode,Ministry,Category
101,Dóms- og kirkjumálaráðuneyti .......................................,Finance & Economy
101,Fjármálaráðuneyti,Finance & Economy
101,Fjármálaráðuneyti ............................,Finance & Economy
101,Fjármálaráðuneyti ............................................................,Finance & Economy
101,Forsætisráðuneyti,Finance & Economy
101,Forsætisráðuneyti ............................................................,Finance & Economy
101,Forsætisráðuneyti............................,Finance & Economy
101,Forsætisráðuneyti................................,Finance & Economy
101,Félagsmálaráðuneyti,Finance & Economy
101,Félagsmálaráðuneyti .......................,Finance & Economy
101,Félagsmálaráðuneyti...........................,Finance & Economy
101,Félagsmálaráðuneyti........................................................,Finance & Economy
101,Hagstofa Íslands,Finance & Economy
101,Hagstofa Íslands ..............................................................,Finance & Economy
101,Heilbrigðis- og tryggingamálaráðuneyti,Finance & Economy
101,Heilbrigðis- og tryggingamálaráðuneyti ........................,Finance & Economy
101,Iðnaðarráðuneyti ..............................................................,Finance & Economy
101,Landbúnaðarráðuneyti,Finance & Economy
101,Landbúnaðarráðuneyti ....................,Finance & Economy
101,Landbúnaðarráðuneyti........................,Finance & Economy
101,Landbúnaðarráðuneyti.....................................................,Finance & Economy
101,Menntamálaráðuneyti,Finance & Economy
101,Menntamálaráðuneyti .........................,Finance & Economy
101,Menntamálaráðuneyti ......................................................,Finance & Economy
101,Menntamálaráðuneyti......................,Finance & Economy
101,Samgönguráðuneyti,Finance & Economy
101,Samgönguráðuneyti.........................................................,Finance & Economy
101,Sjávarútvegsráðuneyti,Finance & Economy
101,Sjávarútvegsráðuneyti .....................................................,Finance & Economy
101,Sjávarútvegsráðuneyti.....................,Finance & Economy
101,Umhverfisráðuneyti,Finance & Economy
101,Umhverfisráðuneyti..........................................................,Finance & Economy
101,Utanríkisráðuneyti,Finance & Economy
101,Utanríkisráðuneyti ...............................,Finance & Economy
101,Utanríkisráðuneyti ............................................................,Finance & Economy
101,Utanríkisráðuneyti............................,Finance & Economy
101,Viðskiptaráðuneyti ...........................................................,Finance & Economy
101,Æðsta stjórn ríkisins,Finance & Economy
101,Æðsta stjórn ríkisins ...........................,Finance & Economy
101,Æðsta stjórn ríkisins ........................................................,Finance & Economy
101,Æðsta stjórn ríkisins........................,Finance & Economy
102,Dóms- og kirkjumálaráðuneyti,Social & Labour
102,Dóms- og kirkjumálaráðuneyti ..........,Social & Labour
102,Dóms- og kirkjumálaráðuneyti .......................................,Social & Labour
102,Dóms- og kirkjumálaráðuneyti.......,Social & Labour
102,Iðnaðarráðuneyti,Social & Labour
102,Iðnaðarráðuneyti ..............................................................,Social & Labour
103,Dóms- og kirkjumálaráðuneyti,Finance & Economy
103,Dóms- og kirkjumálaráðuneyti ..........,Finance & Economy
103,Dóms- og kirkjumálaráðuneyti .......................................,Finance & Economy
103,Dóms- og kirkjumálaráðuneyti.......,Finance & Economy
103,Fjármálaráðuneyti,Finance & Economy
103,Fjármálaráðuneyti ............................,Finance & Economy
103,Fjármálaráðuneyti ............................................................,Finance & Economy
104,Dóms- og kirkjumálaráðuneyti,Finance & Economy
104,Fjármálaráðuneyti,Finance & Economy
104,Fjármálaráðuneyti ............................................................,Finance & Economy
105,Dóms- og kirkjumálaráðuneyti,Finance & Economy
105,Dóms- og kirkjumálaráðuneyti ..........,Finance & Economy
105,Dóms- og kirkjumálaráðuneyti .......................................,Finance & Economy
105,Dóms- og kirkjumálaráðuneyti.......,Finance & Economy
111,Dóms- og kirkjumálaráðuneyti,Finance & Economy
111,Dóms- og kirkjumálaráðuneyti ..........,Finance & Economy
111,Dóms- og kirkjumálaráðuneyti .......................................,Finance & Economy
111,Dóms- og kirkjumálaráðuneyti.......,Finance & Economy
190,"101 Forsætisráðuneyti, aðalskrifstofa ....",Finance & Economy
190,Dóms- og kirkjumálaráðuneyti,Finance & Economy
190,Dóms- og kirkjumálaráðuneyti ..........,Finance & Economy
190,Dóms- og kirkjumálaráðuneyti .......................................,Finance & Economy
190,Dóms- og kirkjumálaráðuneyti.......,Finance & Economy
190,Forsætisráðuneyti,Finance & Economy
190,Forsætisráðuneyti ............................................................,Finance & Economy
190,Forsætisráðuneyti............................,Finance & Economy
190,Forsætisráðuneyti................................,Finance & Economy
190,Félagsmálaráðuneyti,Finance & Economy
190,Félagsmálaráðuneyti .......................,Finance & Economy
190,Félagsmálaráðuneyti...........................,Finance & Economy
190,Landbúnaðarráðuneyti,Finance & Economy
190,Landbúnaðarráðuneyti ....................,Finance & Economy
190,Landbúnaðarráðuneyti........................,Finance & Economy
190,Landbúnaðarráðuneyti.....................................................,Finance & Economy
190,Samgönguráðuneyti,Finance & Economy
190,Samgönguráðuneyti.........................................................,Finance & Economy
190,Sjávarútvegsráðuneyti,Finance & Economy
190,Sjávarútvegsráðuneyti .....................................................,Finance & Economy
190,Sjávarútvegsráðuneyti.....................,Finance & Economy
190,Umhverfisráðuneyti,Finance & Economy
190,Umhverfisráðuneyti..........................................................,Finance & Economy
190,Utanríkisráðuneyti,Finance & Economy
190,Utanríkisráðuneyti ...............................,Finance & Economy
190,Utanríkisráðuneyti ............................................................,Finance & Economy
190,Utanríkisráðuneyti............................,Finance & Economy
190,Viðskiptaráðuneyti,Finance & Economy
190,Viðskiptaráðuneyti ...........................................................,Finance & Economy
199,Dóms- og kirkjumálaráðuneyti,Finance & Economy
199,Dóms- og kirkjumálaráðuneyti .......................................,Finance & Economy
199,Fjármálaráðuneyti,Finance & Economy
199,Fjármálaráðuneyti ............................,Finance & Economy
199,Fjármálaráðuneyti ............................................................,Finance & Economy
199,Forsætisráðuneyti,Finance & Economy
199,Forsætisráðuneyti ............................................................,Finance & Economy
199,Félagsmálaráðuneyti........................................................,Finance & Economy
199,Heilbrigðis- og tryggingamálaráðuneyti ........................,Finance & Economy
199,Iðnaðarráðuneyti ..............................................................,Finance & Economy
199,Landbúnaðarráðuneyti.....................................................,Finance & Economy
199,Menntamálaráðuneyti,Finance & Economy
199,Menntamálaráðuneyti .........................,Finance & Economy
199,Menntamálaráðuneyti ......................................................,Finance & Economy
199,Menntamálaráðuneyti......................,Finance & Economy
199,Samgönguráðuneyti.........................................................,Finance & Economy
199,Sjávarútvegsráðuneyti .....................................................,Finance & Economy
199,Umhverfisráðuneyti..........................................................,Finance & Economy
199,Utanríkisráðuneyti ............................................................,Finance & Economy
199,Viðskiptaráðuneyti ...........................................................,Finance & Economy
201,"101 Forsætisráðuneyti, aðalskrifstofa ....",Central Organs
201,Dóms- og kirkjumálaráðuneyti,Central Organs
201,Dóms- og kirkjumálaráðuneyti ..........,Central Organs
201,Dóms- og kirkjumálaráðuneyti .......................................,Central Organs
201,Dóms- og kirkjumálaráðuneyti.......,Central Organs
201,Fjármálaráðuneyti,Central Organs
201,Fjármálaráðuneyti ............................,Central Organs
201,Fjármálaráðuneyti ............................................................,Central Organs
201,Forsætisráðuneyti,Central Organs
201,Forsætisráðuneyti ............................................................,Central Organs
201,Forsætisráðuneyti............................,Central Organs
201,Forsætisráðuneyti................................,Central Organs
201,Heilbrigðis- og,Central Organs
201,Heilbrigðis- og tryggingamálaráðuneyti,Central Organs
201,Heilbrigðis- og tryggingamálaráðuneyti ........................,Central Organs
201,Iðnaðarráðuneyti,Central Organs
201,Iðnaðarráðuneyti ..............................................................,Central Organs
201,Menntamálaráðuneyti,Central Organs
201,Menntamálaráðuneyti .........................,Central Organs
201,Menntamálaráðuneyti ......................................................,Central Organs
201,Menntamálaráðuneyti......................,Central Organs
201,Utanríkisráðuneyti,Central Organs
201,Utanríkisráðuneyti ...............................,Central Organs
201,Utanríkisráðuneyti ............................................................,Central Organs
201,Utanríkisráðuneyti............................,Central Organs
201,Æðsta stjórn ríkisins,Central Organs
201,Æðsta stjórn ríkisins ...........................,Central Organs
201,Æðsta stjórn ríkisins ........................................................,Central Organs
201,Æðsta stjórn ríkisins........................,Central Organs
202,Fjármálaráðuneyti,Education & Culture
202,Fjármálaráðuneyti ............................,Education & Culture
202,Fjármálaráðuneyti ............................................................,Education & Culture
202,Menntamálaráðuneyti,Education & Culture
202,Menntamálaráðuneyti .........................,Education & Culture
202,Menntamálaráðuneyti ......................................................,Education & Culture
202,Menntamálaráðuneyti......................,Education & Culture
202,Sjávarútvegsráðuneyti,Education & Culture
202,Sjávarútvegsráðuneyti .....................................................,Education & Culture
202,Sjávarútvegsráðuneyti.....................,Education & Culture
202,Umhverfisráðuneyti..........................................................,Education & Culture
203,"101 Forsætisráðuneyti, aðalskrifstofa ....",Education & Culture
203,Fjármálaráðuneyti,Education & Culture
203,Fjármálaráðuneyti ............................,Education & Culture
203,Fjármálaráðuneyti ............................................................,Education & Culture
203,Forsætisráðuneyti,Education & Culture
203,Forsætisráðuneyti............................,Education & Culture
203,Forsætisráðuneyti................................,Education & Culture
203,Heilbrigðis- og tryggingamálaráðuneyti,Education & Culture
203,Heilbrigðis- og tryggingamálaráðuneyti ........................,Education & Culture
203,Iðnaðarráðuneyti ..............................................................,Education & Culture
203,Menntamálaráðuneyti,Education & Culture
203,Menntamálaráðuneyti .........................,Education & Culture
203,Menntamálaráðuneyti ......................................................,Education & Culture
203,Menntamálaráðuneyti......................,Education & Culture
203,Sjávarútvegsráðuneyti,Education & Culture
203,Sjávarútvegsráðuneyti .....................................................,Education & Culture
203,Sjávarútvegsráðuneyti.....................,Education & Culture
204,Fjármálaráðuneyti,Social & Labour
204,Fjármálaráðuneyti ............................,Social & Labour
204,Fjármálaráðuneyti ............................................................,Social & Labour
204,Heilbrigðis- og,Social & Labour
204,Heilbrigðis- og tryggingamálaráðuneyti,Social & Labour
204,Heilbrigðis- og tryggingamálaráðuneyti ........................,Social & Labour
204,Menntamálaráðuneyti,Social & Labour
204,Menntamálaráðuneyti .........................,Social & Labour
204,Menntamálaráðuneyti ......................................................,Social & Labour
204,Menntamálaráðuneyti......................,Social & Labour
204,Sjávarútvegsráðuneyti,Social & Labour
204,Sjávarútvegsráðuneyti .....................................................,Social & Labour
204,Sjávarútvegsráðuneyti.....................,Social & Labour
205,Fjármálaráðuneyti,Central Organs
205,Fjármálaráðuneyti ............................,Central Organs
205,Fjármálaráðuneyti ............................................................,Central Organs
205,Félagsmálaráðuneyti,Central Organs
205,Félagsmálaráðuneyti .......................,Central Organs
205,Félagsmálaráðuneyti...........................,Central Organs
205,Félagsmálaráðuneyti........................................................,Central Organs
205,Menntamálaráðuneyti,Central Organs
205,Menntamálaráðuneyti .........................,Central Organs
205,Menntamálaráðuneyti ......................................................,Central Organs
205,Menntamálaráðuneyti......................,Central Organs
205,Umhverfisráðuneyti..........................................................,Central Organs
205,Æðsta stjórn ríkisins,Central Organs
205,Æðsta stjórn ríkisins ...........................,Central Organs
205,Æðsta stjórn ríkisins ........................................................,Central Organs
205,Æðsta stjórn ríkisins........................,Central Organs
206,Fjármálaráðuneyti,Health
206,Fjármálaráðuneyti ............................,Health
206,Fjármálaráðuneyti ............................................................,Health
206,Heilbrigðis- og,Health
206,Heilbrigðis- og tryggingamálaráðuneyti,Health
206,Heilbrigðis- og tryggingamálaráðuneyti ........................,Health
206,Menntamálaráðuneyti,Health
206,Menntamálaráðuneyti .........................,Health
206,Menntamálaráðuneyti ......................................................,Health
206,Menntamálaráðuneyti......................,Health
207,Fjármálaráðuneyti,Finance & Economy
207,Fjármálaráðuneyti ............................,Finance & Economy
207,Fjármálaráðuneyti ............................................................,Finance & Economy
207,Félagsmálaráðuneyti,Finance & Economy
207,Félagsmálaráðuneyti .......................,Finance & Economy
207,Félagsmálaráðuneyti...........................,Finance & Economy
207,Heilbrigðis- og tryggingamálaráðuneyti ........................,Finance & Economy
207,Menntamálaráðuneyti,Finance & Economy
207,Menntamálaráðuneyti .........................,Finance & Economy
207,Menntamálaráðuneyti ......................................................,Finance & Economy
207,Menntamálaráðuneyti......................,Finance & Economy
207,Sjávarútvegsráðuneyti .....................................................,Finance & Economy
207,Sjávarútvegsráðuneyti.....................,Finance & Economy
208,Fjármálaráðuneyti,Education & Culture
208,Fjármálaráðuneyti ............................,Education & Culture
208,Fjármálaráðuneyti ............................................................,Education & Culture
208,Heilbrigðis- og,Education & Culture
208,Heilbrigðis- og tryggingamálaráðuneyti,Education & Culture
208,Heilbrigðis- og tryggingamálaráðuneyti ........................,Education & Culture
208,Menntamálaráðuneyti,Education & Culture
208,Menntamálaráðuneyti .........................,Education & Culture
208,Menntamálaráðuneyti ......................................................,Education & Culture
208,Menntamálaráðuneyti......................,Education & Culture
208,Sjávarútvegsráðuneyti,Education & Culture
208,Sjávarútvegsráðuneyti.....................,Education & Culture
209,Fjármálaráðuneyti,Finance & Economy
209,Fjármálaráðuneyti ............................,Finance & Economy
209,Fjármálaráðuneyti ............................................................,Finance & Economy
209,Heilbrigðis- og,Finance & Economy
209,Heilbrigðis- og tryggingamálaráðuneyti,Finance & Economy
209,Sjávarútvegsráðuneyti,Finance & Economy
209,Sjávarútvegsráðuneyti .....................................................,Finance & Economy
210,Dóms- og kirkjumálaráðuneyti,Education & Culture
210,Dóms- og kirkjumálaráðuneyti ..........,Education & Culture
210,Dóms- og kirkjumálaráðuneyti .......................................,Education & Culture
210,Dóms- og kirkjumálaráðuneyti.......,Education & Culture
210,Menntamálaráðuneyti,Education & Culture
210,Menntamálaráðuneyti .........................,Education & Culture
210,Menntamálaráðuneyti ......................................................,Education & Culture
210,Menntamálaráðuneyti......................,Education & Culture
210,Sjávarútvegsráðuneyti,Education & Culture
210,Sjávarútvegsráðuneyti .....................................................,Education & Culture
210,Sjávarútvegsráðuneyti.....................,Education & Culture
210,Umhverfisráðuneyti..........................................................,Education & Culture
211,"101 Forsætisráðuneyti, aðalskrifstofa ....",Education & Culture
211,Fjármálaráðuneyti,Education & Culture
211,Fjármálaráðuneyti ............................,Education & Culture
211,Fjármálaráðuneyti ............................................................,Education & Culture
211,Forsætisráðuneyti,Education & Culture
211,Forsætisráðuneyti ............................................................,Education & Culture
211,Forsætisráðuneyti............................,Education & Culture
211,Forsætisráðuneyti................................,Education & Culture
211,Landbúnaðarráðuneyti,Education & Culture
211,Landbúnaðarráðuneyti ....................,Education & Culture
211,Landbúnaðarráðuneyti........................,Education & Culture
211,Landbúnaðarráðuneyti.....................................................,Education & Culture
211,Menntamálaráðuneyti,Education & Culture
211,Menntamálaráðuneyti .........................,Education & Culture
211,Menntamálaráðuneyti ......................................................,Education & Culture
211,Menntamálaráðuneyti......................,Education & Culture
211,Samgönguráðuneyti,Education & Culture
211,Samgönguráðuneyti.........................................................,Education & Culture
211,Sjávarútvegsráðuneyti,Education & Culture
211,Sjávarútvegsráðuneyti .....................................................,Education & Culture
211,Sjávarútvegsráðuneyti.....................,Education & Culture
211,Umhverfisráðuneyti,Education & Culture
211,Utanríkisráðuneyti,Education & Culture
211,Utanríkisráðuneyti ...............................,Education & Culture
211,Utanríkisráðuneyti ............................................................,Education & Culture
211,Utanríkisráðuneyti............................,Education & Culture
212,Fjármálaráðuneyti,Finance & Economy
212,Fjármálaráðuneyti ............................,Finance & Economy
212,Fjármálaráðuneyti ............................................................,Finance & Economy
212,Samgönguráðuneyti,Finance & Economy
213,Sjávarútvegsráðuneyti,Finance & Economy
213,Sjávarútvegsráðuneyti .....................................................,Finance & Economy
213,Sjávarútvegsráðuneyti.....................,Finance & Economy
213,Umhverfisráðuneyti..........................................................,Finance & Economy
214,Fjármálaráðuneyti,Infrastructure
214,Fjármálaráðuneyti ............................,Infrastructure
214,Fjármálaráðuneyti ............................................................,Infrastructure
214,Heilbrigðis- og,Infrastructure
214,Heilbrigðis- og tryggingamálaráðuneyti,Infrastructure
214,Heilbrigðis- og tryggingamálaráðuneyti ........................,Infrastructure
215,Fjármálaráðuneyti,Education & Culture
215,Fjármálaráðuneyti ............................,Education & Culture
215,Fjármálaráðuneyti ............................................................,Education & Culture
215,Menntamálaráðuneyti,Education & Culture
215,Menntamálaráðuneyti .........................,Education & Culture
215,Menntamálaráðuneyti ......................................................,Education & Culture
215,Menntamálaráðuneyti......................,Education & Culture
215,Sjávarútvegsráðuneyti,Education & Culture
215,Sjávarútvegsráðuneyti .....................................................,Education & Culture
215,Sjávarútvegsráðuneyti.....................,Education & Culture
215,Umhverfisráðuneyti..........................................................,Education & Culture
216,Sjávarútvegsráðuneyti,"Environment, Energy & Climate"
216,Sjávarútvegsráðuneyti .....................................................,"Environment, Energy & Climate"
216,Sjávarútvegsráðuneyti.....................,"Environment, Energy & Climate"
217,Sjávarútvegsráðuneyti,Finance & Economy
217,Sjávarútvegsráðuneyti .....................................................,Finance & Economy
217,Sjávarútvegsráðuneyti.....................,Finance & Economy
218,Sjávarútvegsráðuneyti,Education & Culture
218,Sjávarútvegsráðuneyti .....................................................,Education & Culture
218,Sjávarútvegsráðuneyti.....................,Education & Culture
219,Sjávarútvegsráðuneyti,Education & Culture
219,Sjávarútvegsráðuneyti .....................................................,Education & Culture
219,Sjávarútvegsráðuneyti.....................,Education & Culture
221,Landbúnaðarráðuneyti,Foreign Affairs
221,Landbúnaðarráðuneyti ....................,Foreign Affairs
221,Landbúnaðarráðuneyti........................,Foreign Affairs
221,Landbúnaðarráðuneyti.....................................................,Foreign Affairs
221,Umhverfisráðuneyti..........................................................,Foreign Affairs
221,Utanríkisráðuneyti,Foreign Affairs
221,Utanríkisráðuneyti............................,Foreign Affairs
222,Landbúnaðarráðuneyti,Foreign Affairs
222,Landbúnaðarráðuneyti ....................,Foreign Affairs
222,Landbúnaðarráðuneyti........................,Foreign Affairs
222,Landbúnaðarráðuneyti.....................................................,Foreign Affairs
223,Menntamálaráðuneyti,Education & Culture
223,Menntamálaráðuneyti .........................,Education & Culture
223,Menntamálaráðuneyti ......................................................,Education & Culture
223,Menntamálaráðuneyti......................,Education & Culture
225,Menntamálaráðuneyti,Education & Culture
225,Menntamálaráðuneyti .........................,Education & Culture
225,Menntamálaráðuneyti ......................................................,Education & Culture
225,Menntamálaráðuneyti......................,Education & Culture
227,Menntamálaráðuneyti,Education & Culture
227,Menntamálaráðuneyti .........................,Education & Culture
227,Menntamálaráðuneyti ......................................................,Education & Culture
227,Menntamálaráðuneyti......................,Education & Culture
228,Menntamálaráðuneyti,Education & Culture
228,Menntamálaráðuneyti .........................,Education & Culture
228,Menntamálaráðuneyti ......................................................,Education & Culture
228,Menntamálaráðuneyti......................,Education & Culture
231,"101 Forsætisráðuneyti, aðalskrifstofa ....",Central Organs
231,Dóms- og kirkjumálaráðuneyti,Central Organs
231,Dóms- og kirkjumálaráðuneyti ..........,Central Organs
231,Dóms- og kirkjumálaráðuneyti .......................................,Central Organs
231,Dóms- og kirkjumálaráðuneyti.......,Central Organs
231,Forsætisráðuneyti,Central Organs
231,Forsætisráðuneyti ............................................................,Central Organs
231,Forsætisráðuneyti............................,Central Organs
231,Forsætisráðuneyti................................,Central Organs
231,Menntamálaráðuneyti,Central Organs
231,Menntamálaráðuneyti .........................,Central Organs
231,Menntamálaráðuneyti ......................................................,Central Organs
231,Menntamálaráðuneyti......................,Central Organs
232,Dóms- og kirkjumálaráðuneyti,Justice & Security
232,Dóms- og kirkjumálaráðuneyti ..........,Justice & Security
232,Dóms- og kirkjumálaráðuneyti .......................................,Justice & Security
232,Dóms- og kirkjumálaráðuneyti.......,Justice & Security
233,Landbúnaðarráðuneyti,Foreign Affairs
233,Landbúnaðarráðuneyti ....................,Foreign Affairs
233,Landbúnaðarráðuneyti........................,Foreign Affairs
233,Landbúnaðarráðuneyti.....................................................,Foreign Affairs
234,Menntamálaráðuneyti,Education & Culture
234,Menntamálaráðuneyti ......................................................,Education & Culture
235,Dóms- og kirkjumálaráðuneyti,Education & Culture
235,Dóms- og kirkjumálaráðuneyti ..........,Education & Culture
235,Dóms- og kirkjumálaráðuneyti .......................................,Education & Culture
235,Dóms- og kirkjumálaráðuneyti.......,Education & Culture
235,Menntamálaráðuneyti,Education & Culture
236,Landbúnaðarráðuneyti,Education & Culture
236,Landbúnaðarráðuneyti ....................,Education & Culture
236,Landbúnaðarráðuneyti........................,Education & Culture
236,Landbúnaðarráðuneyti.....................................................,Education & Culture
236,Menntamálaráðuneyti,Education & Culture
236,Menntamálaráðuneyti .........................,Education & Culture
236,Menntamálaráðuneyti ......................................................,Education & Culture
236,Menntamálaráðuneyti......................,Education & Culture
237,Menntamálaráðuneyti,Education & Culture
237,Menntamálaráðuneyti .........................,Education & Culture
237,Menntamálaráðuneyti ......................................................,Education & Culture
237,Menntamálaráðuneyti......................,Education & Culture
238,Menntamálaráðuneyti,Education & Culture
238,Menntamálaráðuneyti .........................,Education & Culture
238,Menntamálaráðuneyti ......................................................,Education & Culture
238,Menntamálaráðuneyti......................,Education & Culture
239,Menntamálaráðuneyti,Education & Culture
239,Menntamálaráðuneyti .........................,Education & Culture
239,Menntamálaráðuneyti ......................................................,Education & Culture
239,Menntamálaráðuneyti......................,Education & Culture
240,Iðnaðarráðuneyti ..............................................................,Education & Culture
241,"101 Forsætisráðuneyti, aðalskrifstofa ....",Central Organs
241,Forsætisráðuneyti,Central Organs
241,Forsætisráðuneyti ............................................................,Central Organs
241,Forsætisráðuneyti............................,Central Organs
241,Forsætisráðuneyti................................,Central Organs
242,Iðnaðarráðuneyti,Social & Labour
245,Iðnaðarráðuneyti,Social & Labour
245,Iðnaðarráðuneyti ..............................................................,Social & Labour
250,Fjármálaráðuneyti,Finance & Economy
250,Fjármálaráðuneyti ............................,Finance & Economy
250,Fjármálaráðuneyti ............................................................,Finance & Economy
251,"101 Forsætisráðuneyti, aðalskrifstofa ....",Central Organs
251,Dóms- og kirkjumálaráðuneyti,Central Organs
251,Dóms- og kirkjumálaráðuneyti ..........,Central Organs
251,Dóms- og kirkjumálaráðuneyti .......................................,Central Organs
251,Dóms- og kirkjumálaráðuneyti.......,Central Organs
251,Forsætisráðuneyti,Central Organs
251,Forsætisráðuneyti ............................................................,Central Organs
251,Forsætisráðuneyti............................,Central Organs
251,Forsætisráðuneyti................................,Central Organs
251,Iðnaðarráðuneyti ..............................................................,Central Organs
251,Samgönguráðuneyti,Central Organs
261,"101 Forsætisráðuneyti, aðalskrifstofa ....",Central Organs
261,Fjármálaráðuneyti ............................................................,Central Organs
261,Forsætisráðuneyti,Central Organs
261,Forsætisráðuneyti ............................................................,Central Organs
261,Forsætisráðuneyti............................,Central Organs
261,Forsætisráðuneyti................................,Central Organs
261,Landbúnaðarráðuneyti,Central Organs
261,Landbúnaðarráðuneyti.....................................................,Central Organs
262,Fjármálaráðuneyti,Finance & Economy
262,Fjármálaráðuneyti ............................,Finance & Economy
262,Fjármálaráðuneyti ............................................................,Finance & Economy
262,Landbúnaðarráðuneyti,Finance & Economy
269,Menntamálaráðuneyti,Education & Culture
269,Menntamálaráðuneyti ......................................................,Education & Culture
271,"101 Forsætisráðuneyti, aðalskrifstofa ....",Finance & Economy
271,Forsætisráðuneyti,Finance & Economy
271,Forsætisráðuneyti ............................................................,Finance & Economy
271,Forsætisráðuneyti............................,Finance & Economy
271,Forsætisráðuneyti................................,Finance & Economy
271,Landbúnaðarráðuneyti,Finance & Economy
271,Landbúnaðarráðuneyti ....................,Finance & Economy
271,Landbúnaðarráðuneyti........................,Finance & Economy
271,Landbúnaðarráðuneyti.....................................................,Finance & Economy
272,Félagsmálaráðuneyti,Education & Culture
272,Félagsmálaráðuneyti .......................,Education & Culture
272,Félagsmálaráðuneyti...........................,Education & Culture
272,Sjávarútvegsráðuneyti,Education & Culture
272,Sjávarútvegsráðuneyti .....................................................,Education & Culture
273,Sjávarútvegsráðuneyti,Finance & Economy
273,Sjávarútvegsráðuneyti .....................................................,Finance & Economy
273,Sjávarútvegsráðuneyti.....................,Finance & Economy
274,Sjávarútvegsráðuneyti,Finance & Economy
274,Sjávarútvegsráðuneyti .....................................................,Finance & Economy
274,Sjávarútvegsráðuneyti.....................,Finance & Economy
281,Umhverfisráðuneyti..........................................................,Social & Labour
283,Landbúnaðarráðuneyti,Education & Culture
283,Landbúnaðarráðuneyti ....................,Education & Culture
283,Landbúnaðarráðuneyti........................,Education & Culture
283,Landbúnaðarráðuneyti.....................................................,Education & Culture
283,Umhverfisráðuneyti..........................................................,Education & Culture
285,Umhverfisráðuneyti..........................................................,Infrastructure
287,Umhverfisráðuneyti,Infrastructure
289,Umhverfisráðuneyti,Infrastructure
289,Umhverfisráðuneyti..........................................................,Infrastructure
293,Landbúnaðarráðuneyti,Agriculture & Fisheries
293,Landbúnaðarráðuneyti ....................,Agriculture & Fisheries
293,Landbúnaðarráðuneyti........................,Agriculture & Fisheries
293,Landbúnaðarráðuneyti.....................................................,Agriculture & Fisheries
299,Iðnaðarráðuneyti,Social & Labour
299,Iðnaðarráðuneyti ..............................................................,Social & Labour
299,Menntamálaráðuneyti,Social & Labour
299,Menntamálaráðuneyti .........................,Social & Labour
299,Menntamálaráðuneyti ......................................................,Social & Labour
299,Menntamálaráðuneyti......................,Social & Labour
300,Utanríkisráðuneyti,Foreign Affairs
300,Utanríkisráðuneyti............................,Foreign Affairs
301,Dóms- og kirkjumálaráðuneyti,Finance & Economy
301,Dóms- og kirkjumálaráðuneyti ..........,Finance & Economy
301,Dóms- og kirkjumálaráðuneyti .......................................,Finance & Economy
301,Dóms- og kirkjumálaráðuneyti.......,Finance & Economy
301,Heilbrigðis- og,Finance & Economy
301,Heilbrigðis- og tryggingamálaráðuneyti,Finance & Economy
301,Heilbrigðis- og tryggingamálaráðuneyti ........................,Finance & Economy
301,Iðnaðarráðuneyti,Finance & Economy
301,Iðnaðarráðuneyti ..............................................................,Finance & Economy
301,Menntamálaráðuneyti,Finance & Economy
301,Menntamálaráðuneyti .........................,Finance & Economy
301,Menntamálaráðuneyti ......................................................,Finance & Economy
301,Menntamálaráðuneyti......................,Finance & Economy
301,Umhverfisráðuneyti,Finance & Economy
301,Umhverfisráðuneyti..........................................................,Finance & Economy
301,Utanríkisráðuneyti,Finance & Economy
301,Utanríkisráðuneyti ...............................,Finance & Economy
301,Utanríkisráðuneyti ............................................................,Finance & Economy
301,Utanríkisráðuneyti............................,Finance & Economy
301,Æðsta stjórn ríkisins,Finance & Economy
301,Æðsta stjórn ríkisins ...........................,Finance & Economy
301,Æðsta stjórn ríkisins ........................................................,Finance & Economy
301,Æðsta stjórn ríkisins........................,Finance & Economy
302,Félagsmálaráðuneyti,Education & Culture
302,Félagsmálaráðuneyti .......................,Education & Culture
302,Félagsmálaráðuneyti...........................,Education & Culture
302,Félagsmálaráðuneyti........................................................,Education & Culture
302,Menntamálaráðuneyti,Education & Culture
302,Menntamálaráðuneyti .........................,Education & Culture
302,Menntamálaráðuneyti ......................................................,Education & Culture
302,Menntamálaráðuneyti......................,Education & Culture
302,Utanríkisráðuneyti,Education & Culture
302,Utanríkisráðuneyti ...............................,Education & Culture
302,Utanríkisráðuneyti ............................................................,Education & Culture
302,Utanríkisráðuneyti............................,Education & Culture
302,Viðskiptaráðuneyti,Education & Culture
302,Viðskiptaráðuneyti ...........................................................,Education & Culture
303,"101 Forsætisráðuneyti, aðalskrifstofa ....",Education & Culture
303,Dóms- og kirkjumálaráðuneyti,Education & Culture
303,Dóms- og kirkjumálaráðuneyti ..........,Education & Culture
303,Dóms- og kirkjumálaráðuneyti .......................................,Education & Culture
303,Dóms- og kirkjumálaráðuneyti.......,Education & Culture
303,Forsætisráðuneyti,Education & Culture
303,Forsætisráðuneyti............................,Education & Culture
303,Forsætisráðuneyti................................,Education & Culture
303,Menntamálaráðuneyti,Education & Culture
303,Menntamálaráðuneyti .........................,Education & Culture
303,Menntamálaráðuneyti ......................................................,Education & Culture
303,Menntamálaráðuneyti......................,Education & Culture
303,Umhverfisráðuneyti,Education & Culture
303,Utanríkisráðuneyti,Education & Culture
303,Utanríkisráðuneyti ...............................,Education & Culture
303,Utanríkisráðuneyti ............................................................,Education & Culture
303,Utanríkisráðuneyti............................,Education & Culture
