Ministry,Subcategory,LineItem,Amount_thousands_ISK,Year,normalized_category,source_file,amount_thousand_isk,amount_million_isk,Raw Category,Amount
"101 Forsætisráðuneyti, aðalskrifstofa",Hið íslenska fornritafélag,127 Þjóðveldisbærinn í Þjórsárdal... 2.000 2.000 2.000,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,2000.0,2.0,,
"101 Forsætisráðuneyti, aðalskrifstofa",Hið íslenska fornritafélag,129 Félag um rekstur,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,129.0,0.129,,
"101 Forsætisráðuneyti, aðalskrifstofa",Hið íslenska fornritafélag,fyrrverandi varnarsvæða. 1.884 5.861 -,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,5861.0,5.861,,
"101 Forsætisráðuneyti, aðalskrifstofa",Hið íslenska fornritafélag,140 Gijöf Jóns Sigurðssonar 6.585 868 6.200,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,6200.0,6.2,,
"101 Forsætisráðuneyti, aðalskrifstofa",Hið íslenska fornritafélag,142 Grænlandssjóður. - - 1.000,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,1000.0,1.0,,
"101 Forsætisráðuneyti, aðalskrifstofa",Hið íslenska fornritafélag,151 Undirbúningur að hátíðarhöldur,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,151.0,0.151,,
"101 Forsætisráðuneyti, aðalskrifstofa",vegna tveggja alda afmælis,Jóns Sigurðssonar forseta 2.340 310 5.100,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,5100.0,5.1,,
"101 Forsætisráðuneyti, aðalskrifstofa",vegna tveggja alda afmælis,156 Nefnd til að kanna starfsemi,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,156.0,0.156,,
"101 Forsætisráðuneyti, aðalskrifstofa",vegna tveggja alda afmælis,vist- og meðferðaheimila fyrir börn 24.735 28.316,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,28316.0,28.316,,
"101 Forsætisráðuneyti, aðalskrifstofa",vegna tveggja alda afmælis,190 Ýmis verkefni. 322.023 84.963 408.241,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,408241.0,408.241,,
"101 Forsætisráðuneyti, aðalskrifstofa",vegna tveggja alda afmælis,191 Til stjórnmálaflokka með hliðsjón af,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,191.0,0.191,,
"101 Forsætisráðuneyti, aðalskrifstofa",nýrri kjördæmaskipan og breyttum,aðstæðum þingmanna af þeim sökum - —50.000 -,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,50000.0,50.0,,
"101 Forsætisráðuneyti, aðalskrifstofa",nýrri kjördæmaskipan og breyttum,Viðhald .. 3.000 3.000 3.000,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,3000.0,3.0,,
"101 Forsætisráðuneyti, aðalskrifstofa",nýrri kjördæmaskipan og breyttum,525 Viðhald á stafkirkju í Vestmannaeyjum. 3.000 3.000 3.000,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,3000.0,3.0,,
"101 Forsætisráðuneyti, aðalskrifstofa",nýrri kjördæmaskipan og breyttum,532.829 — 300.410 720.557,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,720557.0,720.557,,
"101 Forsætisráðuneyti, aðalskrifstofa",Hagnaður/tap ársins.,-532.829 — -298.158 —-719.557,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,719557.0,719.557,,
"101 Forsætisráðuneyti, aðalskrifstofa",Hagnaður/tap ársins.,719.557 351.527 719.557,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,719557.0,719.557,,
"101 Forsætisráðuneyti, aðalskrifstofa",Hagnaður/tap ársins.,186.728 53.369 hl,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,53369.0,53.369,,
"101 Forsætisráðuneyti, aðalskrifstofa",Sjóðstreymi,186.728 53.369,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,53369.0,53.369,,
"101 Forsætisráðuneyti, aðalskrifstofa",Handbært fé frá rekstri,3.032 -20,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,20.0,0.02,,
"101 Forsætisráðuneyti, aðalskrifstofa",Handbært fé frá rekstri,152.522 9.788,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,9788.0,9.788,,
"101 Forsætisráðuneyti, aðalskrifstofa",Handbært fé frá rekstri,342.281 63.137,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,63137.0,63.137,,
"101 Forsætisráðuneyti, aðalskrifstofa",Fjármögnunarhreyfingar samtals,-719.557 — -351.527,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,351527.0,351.527,,
"101 Forsætisráðuneyti, aðalskrifstofa",Fjármögnunarhreyfingar samtals,377.276 288.390,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,288390.0,288.39,,
"101 Forsætisráðuneyti, aðalskrifstofa",Fjármögnunarhreyfingar samtals,-342.281 -63.137,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,63137.0,63.137,,
"101 Forsætisráðuneyti, aðalskrifstofa",Reikningur Reikningur,008,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,8.0,0.008,,
"101 Forsætisráðuneyti, aðalskrifstofa",Reikningur Reikningur,534.112,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,534112.0,534.112,,
"101 Forsætisráðuneyti, aðalskrifstofa",Reikningur Reikningur,176.940,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,176940.0,176.94,,
"101 Forsætisráðuneyti, aðalskrifstofa",Reikningur Reikningur,61,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,61.0,0.061,,
"101 Forsætisráðuneyti, aðalskrifstofa",Reikningur Reikningur,186.728,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,186728.0,186.728,,
"101 Forsætisráðuneyti, aðalskrifstofa",Reikningur Reikningur,363.729,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,363729.0,363.729,,
"101 Forsætisráðuneyti, aðalskrifstofa",Reikningur Reikningur,363.729,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,363729.0,363.729,,
"101 Forsætisráðuneyti, aðalskrifstofa",Reikningur Reikningur,170.383,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,170383.0,170.383,,
"101 Forsætisráðuneyti, aðalskrifstofa",Reikningur Reikningur,170.383,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,170383.0,170.383,,
"101 Forsætisráðuneyti, aðalskrifstofa",Reikningur Reikningur,170.383,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,170383.0,170.383,,
"101 Forsætisráðuneyti, aðalskrifstofa",Reikningur Reikningur,534.112,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,534112.0,534.112,,
"101 Forsætisráðuneyti, aðalskrifstofa",2007,3.029,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,3029.0,3.029,,
"101 Forsætisráðuneyti, aðalskrifstofa",2007,191.743,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,191743.0,191.743,,
"101 Forsætisráðuneyti, aðalskrifstofa",2007,194.801,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,194801.0,194.801,,
"101 Forsætisráðuneyti, aðalskrifstofa",2007,194.801,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,194801.0,194.801,,
"101 Forsætisráðuneyti, aðalskrifstofa",2007,146.590,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,146590.0,146.59,,
"101 Forsætisráðuneyti, aðalskrifstofa",2007,-23.019,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,23019.0,23.019,,
"101 Forsætisráðuneyti, aðalskrifstofa",2007,53.369,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,53369.0,53.369,,
"101 Forsætisráðuneyti, aðalskrifstofa",2007,176.940,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,176940.0,176.94,,
"101 Forsætisráðuneyti, aðalskrifstofa",2007,176.940,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,176940.0,176.94,,
"101 Forsætisráðuneyti, aðalskrifstofa",2007,17.862,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,17862.0,17.862,,
"101 Forsætisráðuneyti, aðalskrifstofa",2007,17.862,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,17862.0,17.862,,
"101 Forsætisráðuneyti, aðalskrifstofa",2007,17.862,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,17862.0,17.862,,
"101 Forsætisráðuneyti, aðalskrifstofa",2007,194.801,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,194801.0,194.801,,
"101 Forsætisráðuneyti, aðalskrifstofa",2007,=== PAGE 82 ===,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,82.0,0.082,,
"101 Forsætisráðuneyti, aðalskrifstofa",2007,01 199 Ráðstöfunarfé,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,199.0,0.199,,
"101 Forsætisráðuneyti, aðalskrifstofa",Almennur rekstur...,110 Til ráðstöfunar,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,110.0,0.11,,
"101 Forsætisráðuneyti, aðalskrifstofa",2008 2007,375 123,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,123.0,0.123,,
"101 Forsætisráðuneyti, aðalskrifstofa",2008 2007,375 123,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,123.0,0.123,,
"101 Forsætisráðuneyti, aðalskrifstofa",2008,375,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,375.0,0.375,,
"101 Forsætisráðuneyti, aðalskrifstofa",2008,375,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,375.0,0.375,,
"101 Forsætisráðuneyti, aðalskrifstofa",2008,375,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,375.0,0.375,,
"101 Forsætisráðuneyti, aðalskrifstofa",2008,-375,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,375.0,0.375,,
"101 Forsætisráðuneyti, aðalskrifstofa",2008,375,,2008.0,Social & Labour,RR-2008-arsreikningurrikisadila_parsed_clean.csv,375.0,0.375,,
"101 Forsætisráðuneyti, aðalskrifstofa",2008 2007,1.387 629,629.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2008 2007,1.387 629,629.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2008 2007,272.367 234.022,234022.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2008 2007,272.367 234.022,234022.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2008 2007,272.367 234.022,234022.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2008 2007,-270.980 — -233.393,233393.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2008 2007,260.300 256.300,256300.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2008 2007,-10.680 22.907,22907.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2008 2007,-10.680 22.907,22907.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2008 2007,-261,261.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2008 2007,2.284,2284.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2008 2007,24.930,24930.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2008 2007,-260.300 — -256.300,256300.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2008 2007,273.117 231.370,231370.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2008 2007,13.417 -24.930,24930.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2008,260.300,260300.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2008,260.300,260300.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2008,260.300,260300.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2008,-260.300,260300.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2008,260.300,260300.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Reikningur Reikningur,008 2007,8.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Reikningur Reikningur,143.403 — 156.820,156820.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Reikningur Reikningur,1.482 447,447.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Reikningur Reikningur,144.885 — 157.267,157267.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Reikningur Reikningur,144.885 — 157.267,157267.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Reikningur Reikningur,150.756 — 127.849,127849.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Reikningur Reikningur,-10.680 22.907,22907.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Reikningur Reikningur,140.076 — 150.756,150756.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Reikningur Reikningur,140.076 — 150.756,150756.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Reikningur Reikningur,4.809 6.511,6511.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Reikningur Reikningur,4.809 6.511,6511.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Reikningur Reikningur,4.809 6.511,6511.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Reikningur Reikningur,144.885 — 157.267,157267.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Reikningur Reikningur,79,79.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Reikningur Reikningur,=== PAGE 81 ===,81.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Reikningur Reikningur,80,80.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Reikningur Reikningur,01 190 Ýmis verkefni,190.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Tekjur,Sértekjur.... - 2.252 1.000,1000.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Tekjur,Tekjur samtals - 2.252 1.000,1000.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Almennur rekstur...,"111 Ritun biskupasögu,",111.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Hið íslenska fornritafélag,"112 Handverk, hönnunarmiðstöð",112.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Hið íslenska fornritafélag,heimilis- og listiðnaðar.. a - 61 -,61.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Hið íslenska fornritafélag,"113 Saga Íslands,",113.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Hið íslenska fornritafélag,529.829 297.410 717.557,717557.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Hið íslenska fornritafélag,14.000 10.000 14.000,14000.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Hið íslenska fornritafélag,Hið íslenska bókmenntafélag. 4.675 = 22.200,22200.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Hið íslenska fornritafélag,115 Útboðs- og einkavæðingarverkefni - C 25.158 — 14.900,14900.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Hið íslenska fornritafélag,116 Evrópunefnd... 7.787 4.208 =,4208.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Hið íslenska fornritafélag,117 Úrskurðarnefnd upplýsingalaga.. 4.939 4.688 4.700,4700.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Hið íslenska fornritafélag,118 Stjórnarskrámnefnd. 1.863 3.642 — 15.100,15100.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Hið íslenska fornritafélag,54.470 55.910 79.900,79900.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Hið íslenska fornritafélag,8.964 10.113 10.000,10000.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Hið íslenska fornritafélag,119 Efnahagsrannsókni,119.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Hið íslenska fornritafélag,120 Jafnréttissjóðu,120.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Hið íslenska fornritafélag,122 Ráðgjöf vegna breytinga,122.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Hið íslenska fornritafélag,í heilbrigðis- og tryggingamálum 38.165 | 11.727 — 55.000,55000.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Hið íslenska fornritafélag,123 Hrafnseyri. 10.400 4.900 —  22.900,22900.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Hið íslenska fornritafélag,125 Vesturfarasetrið á Hofsósi 28.000 — 23.000 — 28.000,28000.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Hið íslenska fornritafélag,127 Þjóðveldisbærinn í Þjórsárdal... 2.000 2.000 2.000,2000.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Hið íslenska fornritafélag,129 Félag um rekstur,129.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Hið íslenska fornritafélag,fyrrverandi varnarsvæða. 1.884 5.861 -,5861.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Hið íslenska fornritafélag,140 Gijöf Jóns Sigurðssonar 6.585 868 6.200,6200.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Hið íslenska fornritafélag,142 Grænlandssjóður. - - 1.000,1000.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Hið íslenska fornritafélag,151 Undirbúningur að hátíðarhöldur,151.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",vegna tveggja alda afmælis,Jóns Sigurðssonar forseta 2.340 310 5.100,5100.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",vegna tveggja alda afmælis,156 Nefnd til að kanna starfsemi,156.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",vegna tveggja alda afmælis,vist- og meðferðaheimila fyrir börn 24.735 28.316,28316.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",vegna tveggja alda afmælis,190 Ýmis verkefni. 322.023 84.963 408.241,408241.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",vegna tveggja alda afmælis,191 Til stjórnmálaflokka með hliðsjón af,191.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",nýrri kjördæmaskipan og breyttum,aðstæðum þingmanna af þeim sökum - —50.000 -,50000.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",nýrri kjördæmaskipan og breyttum,Viðhald .. 3.000 3.000 3.000,3000.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",nýrri kjördæmaskipan og breyttum,525 Viðhald á stafkirkju í Vestmannaeyjum. 3.000 3.000 3.000,3000.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",nýrri kjördæmaskipan og breyttum,532.829 — 300.410 720.557,720557.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Hagnaður/tap ársins.,-532.829 — -298.158 —-719.557,719557.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Hagnaður/tap ársins.,719.557 351.527 719.557,719557.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Hagnaður/tap ársins.,186.728 53.369 hl,53369.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Sjóðstreymi,186.728 53.369,53369.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Handbært fé frá rekstri,3.032 -20,20.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Handbært fé frá rekstri,152.522 9.788,9788.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Handbært fé frá rekstri,342.281 63.137,63137.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Fjármögnunarhreyfingar samtals,-719.557 — -351.527,351527.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Fjármögnunarhreyfingar samtals,377.276 288.390,288390.0,2008.0,Central Organs,RR-2008-arsreikningurrikisadila_parsed_normalized.csv,,,,
